1640995200000,46210.57,47943.77,46210.55,47704.35,179433.584,1641081599999,8461832661.65729,1823098,89986.219,4244107640.95769,0
1641081600000,47704.35,48000.00,46605.68,47280.00,184795.093,1641167999999,8730148323.60790,1845244,91981.313,4345497571.92470,0
1641168000000,47280.01,47575.22,45665.40,46445.81,244781.793,1641254399999,11434725784.02273,2367718,119053.258,5562586943.21086,0
1641254400000,46445.80,47524.36,45445.57,45833.42,292149.750,1641340799999,13573606756.16807,2763606,143286.209,6658055531.96410,0
1641340800000,45833.41,47075.29,42270.00,43421.69,485477.569,1641427199999,21959888820.89765,4438181,232575.543,10530136221.52532,0
1641427200000,43421.70,43766.00,42385.83,43080.01,299509.851,1641513599999,12890924257.87606,2967072,148906.155,6409866996.18912,0
1641513600000,43080.01,43135.00,40456.56,41553.86,473214.849,1641599999999,19783906992.59905,4387523,233270.710,9755157295.13677,0
1641600000000,41553.87,42335.00,40500.00,41688.05,283737.224,1641686399999,11779922567.40380,2952768,143063.594,5941237582.43974,0
1641686400000,41688.05,42773.85,41170.00,41851.22,223134.952,1641772799999,9347759287.48888,2349047,112664.922,4720862306.99739,0
1641772800000,41851.22,42219.84,39610.00,41801.55,453644.116,1641859199999,18676770270.33546,4253158,225243.622,9278756804.74256,0
1641859200000,41801.55,43118.00,41255.00,42700.68,323760.691,1641945599999,13657150777.60344,3210875,163255.397,6888351821.67830,0
1641945600000,42700.69,44300.00,42415.00,43880.72,281339.294,1642031999999,12189347664.02133,2653237,144555.452,6265026420.65346,0
1642032000000,43880.72,44396.68,42301.16,42534.32,289289.180,1642118399999,12536916955.57177,2842230,139605.730,6051428420.24045,0
1642118400000,42538.72,43450.00,41666.00,43042.40,272517.077,1642204799999,11620761638.67808,2711286,136435.116,5819888447.95418,0
1642204800000,43042.40,43800.00,42530.64,43070.51,184649.157,1642291199999,7962625061.63067,2162077,93161.362,4018431693.83108,0
1642291200000,43070.51,43464.71,42531.69,43060.66,177450.475,1642377599999,7638792723.43540,2004334,88227.295,3798720150.47739,0
1642377600000,43060.66,43159.32,41523.68,42176.34,232748.345,1642463999999,9870740739.62078,2576335,113249.870,4804102715.23005,0
1642464000000,42176.34,42680.00,41260.00,42337.58,267472.465,1642550399999,11189671439.34784,2605464,134653.499,5634574099.94608,0
1642550400000,42337.58,42545.00,41115.64,41657.89,333952.095,1642636799999,13989826398.11288,3093452,166540.108,6977645792.39580,0
1642636800000,41656.90,43495.00,40550.00,40661.69,399818.052,1642723199999,16867468374.30662,3649340,198970.276,8399082947.70126,0
1642723200000,40662.06,41095.76,35380.92,36425.98,790320.909,1642809599999,30302616543.91132,7112977,376964.650,14456023178.52374,0
1642809600000,36426.46,36817.74,33950.00,35043.73,676272.904,1642895999999,23906967843.02501,6139534,335231.726,11853619488.37564,0
1642896000000,35043.73,36496.92,34588.80,36230.01,369372.903,1642982399999,13097400243.75661,3421563,191345.791,6787213744.83486,0
1642982400000,36230.00,37528.00,32853.83,36648.31,823000.702,1643068799999,28523818659.37716,7379240,421032.595,14607063858.08697,0
1643068800000,36648.30,37561.03,35693.00,36934.26,409535.517,1643155199999,14967474932.81879,4251175,209227.784,7648737468.90603,0
1643155200000,36934.26,38886.58,36232.42,36787.43,554457.384,1643241599999,20858872853.19313,5467829,280710.342,10563037380.73863,0
1643241600000,36787.42,37200.00,35471.53,37131.00,422006.922,1643327999999,15328505621.72229,4341962,214001.652,7775003101.57465,0
1643328000000,37131.00,38000.00,36149.02,37696.21,367509.143,1643414399999,13594591900.12492,3780617,186916.622,6916297723.63023,0
1643414400000,37696.22,38750.94,37252.00,38150.01,238657.764,1643500799999,9034176250.23326,2643842,121845.333,4613941217.06507,0
1643500800000,38150.00,38420.30,37334.83,37870.01,195029.125,1643587199999,7393111440.65068,2182990,98182.720,3722724839.67337,0
1643587200000,37870.00,38741.73,36620.00,38439.04,318440.392,1643673599999,11976940218.20276,3180130,165301.213,6220095145.29994,0
