1643673600000,38439.04,39260.26,37969.00,38680.51,353354.121,1643759999999,13632595784.29990,3602863,180866.324,6979819150.13159,0
1643760000000,38680.51,38834.18,36529.81,36892.03,337570.934,1643846399999,12748099870.64242,3238066,164072.198,6196721695.96285,0
1643846400000,36892.05,37395.00,36204.30,37289.86,318656.228,1643932799999,11697089175.17526,3020061,162221.171,5956154008.33303,0
1643932800000,37287.33,41741.76,37011.00,41550.00,520105.770,1644019199999,20278655698.32346,4876035,275803.541,10758798987.91476,0
1644019200000,41550.00,41922.00,40920.00,41374.69,242184.070,1644105599999,10047968021.94990,2728847,121299.575,5033451774.66454,0
1644105600000,41374.68,42656.80,41100.00,42361.35,215323.950,1644191999999,8973046762.87637,2197115,113028.370,4712592361.59851,0
1644192000000,42361.34,44541.16,41609.76,43829.99,418053.774,1644278399999,18066735189.21210,4078430,216232.398,9347732308.55036,0
1644278400000,43829.99,45600.00,42641.00,44021.57,468015.421,1644364799999,20510408716.12763,4649391,238431.389,10454389415.56951,0
1644364800000,44021.58,44826.00,43089.08,44358.08,300270.062,1644451199999,13182555302.94626,3214990,150266.938,6598136177.95240,0
1644451200000,44358.09,45847.50,43136.96,43471.29,563922.075,1644537599999,25056911387.52332,5369837,283192.141,12587357588.63411,0
1644537600000,43471.30,43900.00,41914.23,42366.00,414646.193,1644623999999,17859967569.94220,4498402,205984.410,8873652827.96224,0
1644624000000,42365.99,42980.00,41540.00,42199.87,256269.325,1644710399999,10831014104.34159,2871604,128560.041,5435427212.76879,0
1644710400000,42199.88,42755.97,41850.00,42041.13,192068.012,1644796799999,8127109308.94153,2148957,96534.906,4085624252.36710,0
1644796800000,42041.12,42888.00,41526.00,42525.14,303990.933,1644883199999,12843945742.38583,3037236,155102.932,6554734287.03529,0
1644883200000,42525.14,44777.00,42406.23,44529.60,276735.421,1644969599999,12150999143.33453,2782170,141960.771,6232177010.23817,0
1644969600000,44529.70,44536.80,43277.80,43860.70,255790.287,1645055999999,11231548897.34829,2543753,123063.564,5404504528.22352,0
1645056000000,43860.80,44150.00,40020.10,40491.70,433958.984,1645142399999,18306714686.34452,4093325,205849.905,8686458829.57907,0
1645142400000,40491.80,40944.10,39422.00,39966.80,377679.782,1645228799999,15188089909.73473,3531150,189988.366,7642098216.36807,0
1645228800000,39966.80,40438.70,39610.30,40052.60,185624.675,1645315199999,7424908673.12969,1963483,94227.797,3769729264.41352,0
1645315200000,40052.60,40100.10,37905.00,38368.10,329740.444,1645401599999,12741245042.82211,2965260,162142.068,6263355154.13587,0
1645401600000,38367.90,39510.00,36762.00,36986.40,646391.815,1645487999999,24685541251.61848,5359508,323510.035,12357892937.19487,0
1645488000000,36986.40,38450.00,36310.10,38212.00,465313.497,1645574399999,17408326520.91108,4341079,239400.960,8961110656.69595,0
1645574400000,38212.10,39250.00,36963.20,37227.80,408056.255,1645660799999,15594144071.88880,3541556,203182.176,7767432889.70376,0
1645660800000,37227.90,40376.10,34303.70,38315.10,919820.907,1645747199999,33179251056.85041,8122647,476179.434,17190527389.77624,0
1645747200000,38316.20,39750.00,37999.20,39205.40,416316.366,1645833599999,16181393771.15972,4273206,214578.302,8342805836.53681,0
1645833600000,39205.40,40441.10,38561.70,39099.30,251892.201,1645919999999,9879223598.44196,2697306,126646.153,4968994506.10465,0
1645920000000,39099.30,39868.60,36934.60,37672.00,423197.247,1646006399999,16317550913.22295,4101060,208674.497,8051469599.96961,0
1646006400000,37672.10,44341.00,37414.40,43155.00,615391.161,1646092799999,24659800737.31436,5894312,325067.945,13040469950.07912,0
